student_star,student_difficult,comments,gives_good_feedback,caring,respected,participation_matters,clear_grading_criteria,skip_class,amazing_lectures,inspirational,tough_grader,hilarious,get_ready_to_read,lots_of_homework,accessible_outside_class,lecture_heavy,extra_credit,graded_by_few_things,group_projects,test_heavy,so_many_papers,beware_of_pop_quizzes,IsCourseOnline
4.5,1.0,easi class sweet professor no studi necessari,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
5.0,1.0,never attend receiv easiest professor ever taken one kindest,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4.0,1.0,mindblow show pass class,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.0,1.0,dr scanlin great guy want student pass class great graduat pretti much watch movi everi class rare take attend test give load question answer memor class great gpa booster,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4.0,2.0,realli want us educ goe way enorm help student he great professor great advisor funni take class,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.5,3.0,bore class would go long discuss topic couldnt care less test requir memor answer studi guid question certainli wont actual learn stuff overal nice guy though definit love teach,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3.5,1.0,give test pretti much outlin everi section go know short essay,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.0,3.0,geosystem great class chang test mulitpl choic short essay test bit harder use great guy video class pretti sweet,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4.5,3.0,funni guy class isnt bad either,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.0,2.0,dr def awesom help everyth will go way help student,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4.5,3.0,cool help much flexabl not ass ok love teacher,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4.5,1.0,dr great far coolest professor ive far realli care student skeptic manifesto class awesom honor studentdefinit take cours,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.0,1.0,take skeptic manifesto not want easi grade interest learn lot get awesom professor somehow relat anyth limestonea hilari prof,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.0,1.0,scanlin man not get cooler,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3.0,1.0,well must say scanlin nice guy awesom haircut wonder way word kept entertain allll semest long,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.0,1.0,love scanlin he sooo nice realli care student,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.0,2.0,knowledg topic rock no bush 2004,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4.0,1.0,not alway clear alwasi entertain sweet,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4.0,2.0,bit crazi unclear help entertain realli nice guy,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.5,1.0,jur chem freshman seminar class possibl pointless ever assign easi much grade partial attendancebas go begin class sign get find excus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,5.0,jur lectur beyond bore inform import noth jur chem 12 cours problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,class hardest one bore class take workload alot no idea wat skip around book confus hell feel sorri anyon take chem 12 least jur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,dr jur suppos review supplement text answer question clearli ask interest chemistri made cours lot work read problem lot person respons plenti oppurtunit good grade work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,terribl class absolut bore poor lectur taught chemistri book couldnt take sit lectur take first year chem lab bless soul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,4.0,hard class dr jur isnt bad teacher inform taught diffucult understand well lot one time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,chem 12 lectur class prof seem unhelp dr jur help approach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,3.0,definit better chem lectur know he talk lectur worth attend note lectur organ clear welldevelop not actual section attend lectur greenberg aw jur nice guy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,4.0,terribl teacher know gener class requir scienc major come ontri make littl interest hate class passion thank good done,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,chem 12 chem 12 not fun best much better prof could cours tri cool blow stuff alot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,dri time nice guy overal wizard whitmor funni great attitud know he teach well,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,3.0,good teacher easi follor lot demonstart class keep attent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,overal good professor class alot work difficult know huge lectur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,5.0,averag final 61 that say,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,awesom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,4.0,tough test easi follow lectur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,3.0,not motiv guy world expect class 400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,5.0,realli struggl cours unwil help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,hard cours good prof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,3.0,best english professor penn state class creativ stimul alway leav think improv write style encourag work toward develop write style rather mere critiqu highli recommend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,1.0,ryan best professor ive far class intellectu stimul fun write essay focu techniqu style not content made us better engag writer wish could take class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,take english 30 take ryan hilari class discuss good activ class creativ fun teach good nontextbooki type writer best english teacher ever better writer sure left class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,ryan stark may possibl favorit teacher time encourag actual think explor write let us rewrit benefit write favorit class colleg far love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,1.0,highlight week hilari man creat fun atmospher easi importantli allow write thing actual interest kid came even class option great time great teacher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,best professor ever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,sweetest class ever he mad nice teacher get redo everi paper grade choos way loos grade dont goso attend isnt mandatori go want not bfunni class weird waybut well worth anyon time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,nice guyweird time funni corni way let us revis paper basic get redo boost grade good teacher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,realli funni make want go class sort tough grader let us revis paper second chanc around help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,1.0,ryan stark mani word ryan stark take class ignor first impress think he swell guy although ive seen like four time 2 4 wear flannel super funni surprisingli difficult grader there revis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,teacher smart fun bit wacki keep guess keep interest someth good subject bit dull encourag discuss seem actual care student say though get track lot point somewher he not rambl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,greatest professor ever possibl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,awesom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,ryan great make write fun he cute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,senior seminar class not excit wa awesom mainli professor stark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,3.0,he awesom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,1.0,love man he quirki make class fun class discuss often irrelev fun work load easiest ever suppos honor cours love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,he awesom guy sinc absolut take eng 015 take ryan class discuss interest there not lot work make class lot less irrit teacher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,awesom awesom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,terribl professor not care student homework assign instruct vagu write wrong code output show no merci not explain thing well expect retain inform anyway not know still professor sjsu worst experi,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
2.0,4.0,subject materi professor teach style bore care student 5 homework assign add 30 grade rest 1 midterm 1 final curv midterm final 15 mani peopl abl pass class would tri hard fail cours,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
4.0,4.0,subject bit dri resourc lectur post onlin advanc cours appli version sql midterm knowledg term final class structur resourc learn actual appli concept,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
1.0,2.0,bore lectur professor lectur class doesnt pay attent low attend semest goe take class not hard consist 4 hw assign plu 1 ec hw 2 midterm 1 final easi group project well hw worth signific part grade also get page note test,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
5.0,3.0,mr shirani one teacher give help studi guid know studi midfin 45 homework assign throughout sem no group project midfin studi studi guid class exercis finewrit good cheat sheetyou dont show class,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
5.0,4.0,lot student wrote neg review say lectur dri like topic somewhat dri professor definit goe beyond textbook teach use program current use mi field realli care student hw challeng make think give gener extra crdit,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
5.0,1.0,dri lectur show understand say assign tutori databas easi go 1 mid term 1 final easi grader class plsql basic like trigger big data databas sap hana littl mongo db,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
4.5,2.0,extrem nice professor not bad class dri materi allow one page note exam would recommend other,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
4.5,4.0,dr shirani exam notori difficult base conceptu understand studi night not suggest said troubl understand help offic hour email one nicest professor,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
1.0,4.0,written guidanc project unclear not grade part project submit even though mandatori project littl interact student post cours,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
1.0,1.0,horribl gotten class tank last second base group project grade half grade word document not requir powerpoint present bewar not far professor,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
3.0,4.0,rememb bring laptop watch half class surf facebook lectur class import bore lot peopl say he nice that everybodi cross smile tell read book student get bs good luck stay awak,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
5.0,3.0,zeal compass better not student anyon around unmatch wasi honor professor coach approach subject matter expert henc without doubt fulli confid recommend genuin mentor leader mi busi intellig databas,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
4.0,3.0,dr shirani great professor support student need textbook need clear understand concept question go beyond understand term lazi everyon favor drop cours realli rude play game laptop lectur colleg,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
3.5,4.0,bore teacher read power point slide monoton lectur 70 grade base two test no shot dont studi like youv never studi like content class gain valuabl skill look great resum oracl mostli,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
4.5,2.0,neg rate prof shirani unjustifi extrem nice even huge curv midterm final lectur bore pay attent concept crystal clear no project hw assign that no quizz mi major dont altern choic show decid,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
1.0,2.0,shirani nice person horribl professor super bore not clear peopl class bore onlin chat basic teach urself materi sinc poor teach skill lead poor grade give huge curv still lead mostli cs curv feel sorri take,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
4.5,1.0,prof shirani far best professor ive sjsu first time bother comment professor feel comment prof shirani arent justifi alway will help student not pass class good grade probabl didnt bother tri exam significa,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
5.0,4.0,dr shirani understand field illustr profession class midterm final extrem challeng mcq tricki yet easi specifi materi studi though passiv person care student learn approach read book practic sql statementspass,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
1.0,5.0,worst teacher ever taken sjsu there 1 midterm final 5 hw assign lab that final complet 65 class unfortun person teach class learn noth semest better skip class learn materi,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
1.0,4.0,one word nightmar,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,5.0,not recommend would avoid much possibl treat like high school student poor time manag skill got mani problem wrong class row not know materi copi straight book,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,5.0,avoid cost not use canva never tell grade also teach high school use excus,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,5.0,she worst professor ive ever pcc basic copi textbook board call lectur wasnt even abl answer question realli made wonder class not recommend take even good math class bore death,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3.0,4.0,okay go start good thing professor isnt terribl person realli tough stop question student grade realli tough though test deduct mani point small mistak even handwrit math isnt thing go tough homework worth almost noth,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,5.0,never ever ever ever take class right got anoth test half class fail cant teach well grade work even wors take point dumbest reason,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3.0,4.0,materi learn definit not hard nice humor teacher help method thing would say picki want homework done grade base correct answer not allow calcul kind get frustrat interrupt ask question,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.5,5.0,she nice person give time student util offic hour hard coursework lot homework realli help exam pick allot enough time,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2.0,5.0,avoid cost nice person terribl teacher im go bare pass classmat retak next semest copi problem book get irrit stop explain step spent lot time teach book grade system arbitrari,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,5.0,favor not take class take realli good math otherwis realli hard time struggl she difficult understand not help lectur tediou usual dont write review felt oblig professor worst professor ive pcc,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,5.0,tooooooooo bad,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,4.0,worst professor ive ever pcc cant even answer question copi textbook board lectur extrem bore avoid possibl,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5.0,1.0,hw help studi exam,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2.0,4.0,didnt dislik professor brown person teacher difficult follow along troubl math would not recommend take class much lectur without class practic reason take talk oneonon will help,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,5.0,not good professor make easiest problem harder alreadi look also deduct way mani point homework test simpl mistak take risk,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.5,5.0,first day class state not statistician liter write definit board noth els like repeat much not know stat know math not realli worth take class unless not want learn calcul actual stat,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2.5,3.0,complet surpris first day class basic human version textbook doesnt realli know statist even admit time write stuff board write formula exampl problem half time didnt understand purpos behind,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5.0,4.0,class hard must homework showup class help know she talk would say class selfstart need littl guidanc test good hw ask question need peopl fail class dont hw ask clarifi question,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.0,3.0,continu review one comment seem ridicul look dont matter help not afraid ask help take wont push away littl tardi issu mean littl late wish teach 131 semest,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.0,4.0,give not passsh will help unless alway absent act like could care lesssh answer qs sometim right test student could write problem board studi guid got b bc never word problemsalsohw isnt importantit test grade,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,3.0,one worst teacher cca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,5.0,jean swisseduc background challeng domin cca graphic design philosophi perpetu groupthink student embrac method teach typographi benefit tremend pedagogi rare found west coast enrich cca otherwis onenot graphic design curriculum lucki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,5.0,instructor slightli insan think good way much homework want die fair give extens care deepli teach subject matter learn lot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,teacher focus get assign complet ignor need student creat neg learn environ often would not allow break would teach lunch assign homework possibl leav student tire stress take anoth teacher possibl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,4.0,creat hostil class environ sarcast work neg experi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,definit play favorit sure see weak keep remind without tell didnt get anyth class cuz doesnt know teach also saw esl student mean unhelp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,class pretti hard she good teacher could see strength weak student help student understand field typographi realli learn alot class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,4.0,jean great professor class hard lot work learn lot think wast ream paper draw letter that take peopl think favorit know that true work hard show interest like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.0,oh cri cri cri work hard jean see grade not point anyway open eye jean excel teacher peopl dont like jean tri get mediocar work expect get complet assign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,nightmarei not end learn muchsh grade peopl not worki tri hand work friend grade f mealso esl not help explain assign good temper way dont read handout one time ask question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,fun teacher teach student letter space rag lead swiss basel manner not bad peopl say not get good grade class say not bad peopl say not super spectacularbutshecaresaboutherstudentsnotlikepatbrunin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,nightmar emotionali unstabl clueless make class stressful intoler environ full anxieti fear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,5.0,total fake inhuman kill subject,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,awesom help organ kind person dont afraid ask help alway look student know she,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
